2206.2,2980.89,3110.69
2198.3,2984.56,3119.38
2190.04,2987.75,3128.21
2181.44,2990.46,3137.21
2172.54,2992.7,3146.37
2163.38,2994.53,3155.7
2154,2995.98,3165.18
2144.44,2997.09,3174.79
2134.74,2997.88,3184.52
2124.91,2998.39,3194.36
2115,2998.65,3204.28
2105.06,2998.73,3214.22
2095.16,2998.75,3224.11
2085.39,2998.8,3233.89
2075.76,2998.92,3243.52
2066.26,2999.12,3253.01
2056.91,2999.4,3262.37
2047.66,2999.7,3271.63
2038.42,2999.91,3280.87
2029.12,2999.9,3290.17
2019.75,2999.63,3299.55
2010.32,2999.14,3308.99
2000.87,2998.48,3318.45
1991.45,2997.69,3327.9
1982.08,2996.87,3337.3
1972.83,2996.09,3346.58
1963.74,2995.44,3355.7
1954.84,2994.99,3364.63
1946.07,2994.65,3373.4
1937.38,2994.32,3382.09
1928.7,2993.88,3390.78
1920,2993.26,3399.5
1911.27,2992.46,3408.26
1902.55,2991.52,3417.03
1893.86,2990.48,3425.79
1885.19,2989.36,3434.53
1876.54,2988.11,3443.27
1867.9,2986.71,3452.02
1859.25,2985.15,3460.8
1850.63,2983.47,3469.58
1842.08,2981.78,3478.29
1833.66,2980.21,3486.86
1825.4,2978.85,3495.24
1817.31,2977.72,3503.42
1809.36,2976.79,3511.42
1801.53,2976.01,3519.28
1793.79,2975.33,3527.04
1786.12,2974.7,3534.73
1778.51,2974.09,3542.36
1770.96,2973.5,3549.94
1763.44,2972.88,3557.49
1755.95,2972.22,3565
1748.49,2971.49,3572.5
1741.05,2970.69,3579.99
1733.63,2969.82,3587.46
1726.23,2968.87,3594.92
1718.85,2967.84,3602.36
1711.5,2966.75,3609.79
1704.18,2965.59,3617.21
1696.89,2964.4,3624.59
1689.64,2963.18,3631.94
1682.44,2961.95,3639.25
1675.28,2960.74,3646.5
1668.18,2959.56,3653.7
1661.13,2958.43,3660.84
1654.14,2957.36,3667.91
1647.21,2956.38,3674.91
1640.34,2955.5,3681.85
1633.52,2954.72,3688.72
1626.75,2953.99,3695.54
1620.01,2953.3,3702.31
1613.31,2952.62,3709.04
1606.63,2951.91,3715.75
1599.97,2951.14,3722.45
1593.32,2950.3,3729.13
1586.69,2949.38,3735.81
1580.08,2948.42,3742.47
1573.5,2947.44,3749.11
1566.94,2946.47,3755.74
1560.42,2945.52,3762.33
1553.93,2944.64,3768.89
1547.48,2943.83,3775.41
1541.06,2943.13,3781.89
1534.68,2942.56,3788.32
1528.33,2942.13,3794.7
1522.01,2941.8,3801.05
1515.72,2941.57,3807.35
1509.44,2941.42,3813.63
1503.17,2941.33,3819.89
1496.92,2941.27,3826.12
1490.68,2941.24,3832.34
1484.44,2941.2,3838.56
1478.21,2941.15,3844.77
1471.99,2941.08,3850.98
1465.76,2940.99,3857.2
1459.55,2940.89,3863.41
1453.33,2940.79,3869.63
1447.12,2940.7,3875.84
1440.92,2940.64,3882.06
1434.71,2940.59,3888.27
1428.51,2940.59,3894.48
1422.31,2940.62,3900.7
1416.11,2940.69,3906.91
1409.9,2940.79,3913.12
1403.69,2940.9,3919.33
1397.47,2941.02,3925.55
1391.25,2941.14,3931.76
1385.03,2941.25,3937.97
1378.8,2941.36,3944.18
1372.56,2941.46,3950.4
1366.32,2941.57,3956.63
1360.07,2941.72,3962.87
1353.8,2941.9,3969.14
1347.52,2942.14,3975.42
1341.22,2942.46,3981.73
1334.9,2942.85,3988.08
1328.56,2943.35,3994.46
1322.18,2943.96,4000.88
1315.77,2944.68,4007.35
1309.33,2945.49,4013.85
1302.85,2946.37,4020.39
1296.35,2947.28,4026.96
1289.82,2948.19,4033.55
1283.26,2949.09,4040.15
1276.69,2949.93,4046.77
1270.1,2950.69,4053.39
1263.51,2951.37,4060.01
1256.9,2951.96,4066.64
1250.28,2952.47,4073.28
1243.65,2952.91,4079.92
1237.02,2953.27,4086.57
1230.37,2953.58,4093.23
1223.71,2953.82,4099.89
1217.04,2954.02,4106.56
1210.35,2954.16,4113.25
1203.66,2954.25,4119.94
1196.95,2954.29,4126.65
1190.23,2954.28,4133.36
1183.5,2954.22,4140.09
1176.76,2954.11,4146.83
1170.01,2953.96,4153.59
1163.25,2953.76,4160.35
1156.47,2953.52,4167.13
1149.69,2953.22,4173.92
1142.9,2952.87,4180.72
1136.1,2952.46,4187.53
1129.3,2951.99,4194.34
1122.5,2951.44,4201.17
1115.7,2950.82,4207.99
1108.9,2950.13,4214.82
1102.11,2949.35,4221.66
